Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1632355200000,0.070659,0.071272,0.069839,0.070264,83558.6429,1632441599999,5898.37699687,181771,44446.6664,3138.63422536,0.0
1632441600000,0.070265,0.070304,0.066525,0.068395,135387.8095,1632527999999,9258.15071215,281034,64866.6333,4438.15577033,0.0
1632528000000,0.068401,0.069178,0.067293,0.068479,77492.0781,1632614399999,5293.77275537,201518,38597.347,2637.34293477,0.0
1632614400000,0.068479,0.071182,0.066667,0.070881,114315.7688,1632700799999,7889.57659403,255490,55169.3426,3810.79623184,0.0
1632700800000,0.07088,0.071659,0.069172,0.069405,79349.7291,1632787199999,5594.96176437,191738,39837.4245,2808.51283774,0.0
1632787200000,0.0694,0.069945,0.067969,0.068376,84614.4167,1632873599999,5844.85984917,193089,41692.6493,2880.3213077,0.0
1632873600000,0.068374,0.069479,0.067937,0.068637,62983.7879,1632959999999,4328.1014033,150221,31248.1967,2147.24357325,0.0
1632960000000,0.068637,0.069763,0.068351,0.068473,75004.0775,1633046399999,5182.48533795,176287,39011.4104,2695.17693644,0.0
1633046400000,0.068471,0.069688,0.067397,0.068752,92883.2569,1633132799999,6369.68910409,217302,45378.0396,3112.56129728,0.0
1633132800000,0.068752,0.07195,0.068437,0.071098,91047.46,1633219199999,6401.25180819,197391,45003.5756,3161.73968375,0.0
1633219200000,0.071111,0.071765,0.070267,0.070907,64453.2896,1633305599999,4582.92748964,157252,31395.0642,2232.5466429,0.0
1633305600000,0.070902,0.071013,0.068712,0.068791,86427.044,1633391999999,6032.15667985,202332,42961.8375,2997.89981525,0.0
1633392000000,0.068792,0.069164,0.06795,0.068292,93721.2228,1633478399999,6424.68250253,193492,50491.3349,3460.99731374,0.0
1633478400000,0.068291,0.068808,0.064412,0.064618,139166.2235,1633564799999,9212.50499756,295223,69105.8866,4574.80369403,0.0
1633564800000,0.064621,0.06723,0.064,0.066703,104537.8558,1633651199999,6871.88044873,229116,52606.9135,3459.55152289,0.0
1633651200000,0.066698,0.066999,0.065,0.066043,83324.2882,1633737599999,5505.20582586,195670,40485.2455,2675.035626,0.0
1633737600000,0.066042,0.066139,0.064976,0.06505,54157.6603,1633823999999,3551.37103204,132380,26596.6514,1743.96984051,0.0
1633824000000,0.06505,0.065123,0.06245,0.062459,86637.4442,1633910399999,5552.77172361,195584,40683.9782,2608.15024526,0.0
1633910400000,0.062457,0.064001,0.060851,0.061625,109486.3883,1633996799999,6835.73523396,225456,54663.3014,3412.48662627,0.0
1633996800000,0.061625,0.063408,0.059927,0.062347,115565.9006,1634083199999,7100.58171555,225746,54025.446,3321.69005517,0.0
1634083200000,0.06234,0.063237,0.0612,0.062871,92339.9961,1634169599999,5762.45393478,193301,46917.5791,2927.43943667,0.0
1634169600000,0.062873,0.06686,0.062024,0.066111,159665.5505,1634255999999,10321.06723047,293622,80301.786,5190.01595793,0.0
1634256000000,0.066112,0.0662,0.061943,0.062732,155629.485,1634342399999,9905.85924636,296015,76273.669,4854.87364427,0.0
1634342400000,0.062727,0.064524,0.061925,0.062912,109260.5606,1634428799999,6931.38876742,206651,51723.5813,3280.26048455,0.0
1634428800000,0.062913,0.06443,0.061768,0.062526,95679.664,1634515199999,6028.23386796,185576,48820.7411,3076.35273181,0.0
1634515200000,0.062529,0.062708,0.0602,0.060391,101631.5215,1634601599999,6240.93796204,203641,50925.3744,3127.73500243,0.0
1634601600000,0.060396,0.061421,0.059323,0.060312,106303.4342,1634687999999,6442.46303717,201566,52441.4708,3176.36783057,0.0
1634688000000,0.060312,0.063366,0.059644,0.063061,141704.663,1634774399999,8667.41394047,268837,70148.6617,4290.62370511,0.0
1634774400000,0.063057,0.066299,0.062904,0.065148,219179.4803,1634860799999,14185.38137729,441192,100293.9821,6492.48756602,0.0
1634860800000,0.06516,0.06596,0.064685,0.065446,97034.6275,1634947199999,6338.32730266,199872,52745.0758,3446.03875257,0.0
1634947200000,0.065445,0.068079,0.065181,0.067997,78071.8103,1635033599999,5183.56510217,170954,39062.4171,2593.45292283,0.0
1635033600000,0.067998,0.068163,0.066101,0.067079,75865.3395,1635119999999,5087.91664864,161735,36494.93,2447.36733941,0.0
1635120000000,0.067081,0.067245,0.065269,0.066897,83641.3418,1635206399999,5546.27047197,180063,41199.6332,2731.17403093,0.0
1635206400000,0.066903,0.069397,0.066758,0.068492,83186.8394,1635292799999,5635.56206434,208142,40968.3595,2774.69144471,0.0
1635292800000,0.068489,0.070403,0.066958,0.067146,135467.0094,1635379199999,9302.62292561,337715,62820.386,4315.330476,0.0
1635379200000,0.067147,0.071385,0.067,0.070775,123451.3312,1635465599999,8479.16179686,345477,57995.6978,3984.24036877,0.0
1635465600000,0.070775,0.0718,0.070192,0.070991,98101.7226,1635551999999,6959.74295303,263820,48666.6356,3452.35131839,0.0
1635552000000,0.070991,0.071102,0.069388,0.069861,55770.9478,1635638399999,3915.47178401,152301,28712.9621,2016.19217191,0.0
1635638400000,0.069864,0.071243,0.069128,0.069937,86526.1474,1635724799999,6080.45346663,216834,44348.4587,3117.15271157,0.0
1635724800000,0.069941,0.0714,0.069133,0.070922,77138.3578,1635811199999,5418.05237607,201194,35256.8149,2477.14517864,0.0
1635811200000,0.070922,0.07308,0.069985,0.072588,88592.2776,1635897599999,6286.50327108,236093,43444.2325,3082.83509431,0.0
1635897600000,0.0726,0.075,0.072216,0.073189,90565.7686,1635983999999,6606.71696544,231245,46037.8885,3359.26396418,0.0
1635984000000,0.073184,0.073974,0.072605,0.073825,68503.67,1636070399999,5014.48287479,180371,34480.8294,2523.90451103,0.0
1636070400000,0.073822,0.073855,0.072814,0.073411,57377.9832,1636156799999,4200.59891306,156573,29109.1985,2131.58357016,0.0
1636156800000,0.073411,0.073763,0.072,0.073481,54202.1044,1636243199999,3953.20983361,149632,26851.2696,1958.60088757,0.0
1636243200000,0.073495,0.07477,0.072884,0.072899,55666.6247,1636329599999,4108.4818085,155219,29041.4192,2142.87108049,0.0
1636329600000,0.072899,0.072925,0.070898,0.071197,104306.8688,1636415999999,7508.14251591,245302,51661.8511,3718.82840698,0.0
1636416000000,0.071198,0.071807,0.070228,0.070691,78573.6839,1636502399999,5570.35398996,183320,41427.8508,2936.10009114,0.0
1636502400000,0.070691,0.071768,0.0701,0.071356,95871.9641,1636588799999,6786.16420669,245540,44808.3134,3171.44541671,0.0
1636588800000,0.071349,0.073445,0.07108,0.072847,73381.0906,1636675199999,5306.27850111,173578,35657.207,2579.38475656,0.0
1636675200000,0.072848,0.07371,0.07151,0.072763,73285.1001,1636761599999,5329.03692171,181452,34627.9875,2517.63428545,0.0
1636761600000,0.072765,0.073073,0.072,0.072131,39237.2716,1636847999999,2845.1271145,108077,19893.2379,1442.53001597,0.0
1636848000000,0.072131,0.072136,0.070527,0.070615,57778.901,1636934399999,4120.43058641,136720,31045.3552,2213.12703715,0.0
1636934400000,0.070615,0.0726,0.07036,0.071741,70542.28,1637020799999,5058.23730008,169088,37498.6397,2689.02924999,0.0
1637020800000,0.071741,0.07194,0.069553,0.070067,96158.6391,1637107199999,6798.56203765,271722,46976.1635,3322.09960801,0.0
1637107200000,0.070072,0.071163,0.0694,0.071067,88413.3229,1637193599999,6192.20604052,207023,41099.9635,2879.2920567,0.0
1637193600000,0.071072,0.071628,0.069691,0.070247,91722.359,1637279999999,6477.14694588,216089,46661.973,3295.38072349,0.0
1637280000000,0.070254,0.074326,0.070043,0.073974,100332.0346,1637366399999,7283.6074277,231534,48617.6991,3529.531015,0.0
1637366400000,0.073976,0.074418,0.073,0.073905,65416.2168,1637452799999,4813.34444247,159864,32132.3727,2363.97339157,0.0
1637452800000,0.073897,0.074214,0.072502,0.072659,52204.4002,1637539199999,3843.02391845,132638,27835.7092,2050.22393747,0.0
1637539200000,0.072651,0.0735,0.072195,0.072637,70414.0119,1637625599999,5127.33577791,193146,34356.2518,2502.34049838,0.0
1637625600000,0.072638,0.076,0.0724,0.075413,96041.7717,1637711999999,7143.33795999,230711,50685.1543,3768.92675834,0.0
1637712000000,0.07541,0.075997,0.074021,0.074728,67903.6959,1637798399999,5100.8745661,197895,33089.2909,2486.43013844,0.0
1637798400000,0.074727,0.07684,0.074167,0.076734,92320.997,1637884799999,6976.02008733,246512,41997.8006,3175.42584608,0.0
1637884800000,0.076739,0.076999,0.073112,0.075222,103087.0415,1637971199999,7734.02215002,299231,50615.1451,3798.60181513,0.0
1637971200000,0.075231,0.076014,0.074632,0.074831,45287.9932,1638057599999,3413.30198049,133210,23749.6715,1790.30974052,0.0
1638057600000,0.074832,0.075757,0.074092,0.074985,55124.7674,1638143999999,4130.92466573,152961,26584.2878,1992.49426661,0.0
1638144000000,0.074985,0.076976,0.074905,0.076924,68074.4042,1638230399999,5157.94186493,178900,35601.0047,2697.12823645,0.0
1638230400000,0.076924,0.081477,0.07685,0.081298,130276.7769,1638316799999,10339.59102487,314278,67466.0209,5355.41579537,0.0
1638316800000,0.081298,0.08352,0.079619,0.080151,109123.651,1638403199999,8933.21176649,281451,55192.4963,4519.73643161,0.0
1638403200000,0.080146,0.08089,0.078755,0.079887,79247.6828,1638489599999,6342.04946428,207755,37131.3461,2970.98072249,0.0
1638489600000,0.079887,0.081054,0.077386,0.078659,90424.7252,1638575999999,7191.58518017,246942,41942.2476,3336.53290459,0.0
1638576000000,0.07866,0.0845,0.07785,0.083763,197179.2333,1638662399999,16139.95281625,555401,105974.5664,8687.9926104,0.0
1638662400000,0.083763,0.085742,0.083538,0.084954,89530.0626,1638748799999,7584.662073,243538,45714.8149,3870.63248228,0.0
1638748800000,0.084962,0.08733,0.08275,0.086181,92936.6963,1638835199999,7872.40090521,301238,48693.4245,4126.23599878,0.0
1638835200000,0.086188,0.086345,0.084252,0.085111,60107.0512,1638921599999,5128.0978223,166032,30481.3549,2599.44380838,0.0
1638921600000,0.085114,0.088,0.085024,0.08791,77906.8145,1639007999999,6757.0860903,199405,38687.3292,3356.0041316,0.0
1639008000000,0.087911,0.088366,0.085968,0.086359,69824.0018,1639094399999,6086.59042209,183389,33916.249,2957.74646754,0.0
1639094400000,0.086361,0.086604,0.082481,0.082691,98183.9646,1639180799999,8273.51668355,225255,44386.1066,3743.37130283,0.0
1639180800000,0.082696,0.08373,0.08152,0.082806,56626.8557,1639267199999,4689.25026923,158739,27514.8856,2278.29259059,0.0
1639267200000,0.082806,0.082855,0.081,0.082498,59607.5209,1639353599999,4883.95107085,130683,29465.1027,2414.68526944,0.0
1639353600000,0.082506,0.082562,0.079949,0.08098,84163.9532,1639439999999,6830.6920999,208246,41966.2977,3405.41777651,0.0
1639440000000,0.08098,0.081536,0.079344,0.079828,87949.1705,1639526399999,7072.69410032,209922,45243.6148,3638.69084687,0.0
1639526400000,0.079829,0.083225,0.078305,0.082259,96862.6812,1639612799999,7799.37139748,233097,50221.0849,4044.84939461,0.0
1639612800000,0.082249,0.084865,0.081984,0.083081,92316.9238,1639699199999,7675.71038433,196429,44666.0586,3712.33968671,0.0
1639699200000,0.083093,0.0841,0.080447,0.084013,96588.4562,1639785599999,7953.46696846,212369,50365.9728,4147.91335367,0.0
1639785600000,0.084013,0.085152,0.082715,0.084551,62209.4049,1639871999999,5224.71309018,160778,28746.2666,2414.78677164,0.0
1639872000000,0.08455,0.08467,0.082576,0.084054,48302.7562,1639958399999,4037.89685908,127146,23369.9448,1953.90730521,0.0
1639958400000,0.084058,0.084606,0.082,0.084076,62630.9652,1640044799999,5203.07824344,163321,32929.599,2736.04486545,0.0
1640044800000,0.084078,0.084764,0.081712,0.082121,59323.3047,1640131199999,4905.83417593,143536,28650.9644,2369.11006796,0.0
1640131200000,0.082123,0.08289,0.081165,0.08189,48387.1021,1640217599999,3965.86415138,118834,24703.7525,2024.76037515,0.0
1640217600000,0.0819,0.082367,0.080586,0.080897,67462.4409,1640303999999,5478.90451666,153197,33006.7594,2680.65271328,0.0
1640304000000,0.080897,0.081013,0.079364,0.079613,45835.6037,1640390399999,3672.57793348,115525,20722.4919,1660.20575725,0.0
1640390400000,0.079613,0.081522,0.0793,0.081235,42425.8466,1640476799999,3401.06031324,103715,20803.5909,1667.23622958,0.0
1640476800000,0.081239,0.081585,0.079776,0.080029,33217.9397,1640563199999,2687.22200482,87478,15219.9571,1231.24367323,0.0
1640563200000,0.080037,0.080332,0.079205,0.079633,44817.7567,1640649599999,3575.63991145,108848,23644.5803,1886.64059734,0.0
1640649600000,0.079632,0.080474,0.079014,0.07977,58407.796,1640735999999,4653.10083702,140188,29545.2957,2354.19398286,0.0
1640736000000,0.079768,0.080018,0.0781,0.078125,71447.6515,1640822399999,5666.2166987,141646,35932.7812,2850.28795593,0.0
1640822400000,0.078128,0.079254,0.07795,0.078722,46404.2558,1640908799999,3648.83954201,105466,22765.1016,1790.58987871,0.0
1640908800000,0.078717,0.079815,0.078386,0.079552,53146.6048,1640995199999,4200.40554051,114597,26283.084,2077.47191249,0.0
1640995200000,0.079544,0.079886,0.07852,0.078911,35297.4989,1641081599999,2794.65447122,88391,17319.4416,1371.79709809,0.0
1641081600000,0.078911,0.081222,0.078904,0.080962,45197.0165,1641167999999,3622.03758271,108799,21769.9102,1743.79950224,0.0
1641168000000,0.080963,0.081477,0.080358,0.081069,53563.5607,1641254399999,4334.83497122,121342,24097.7272,1950.15791108,0.0
1641254400000,0.08107,0.08292,0.08074,0.082585,60023.6114,1641340799999,4915.60480706,138840,28969.3521,2372.17928172,0.0
1641340800000,0.082589,0.082591,0.080234,0.081486,63735.7787,1641427199999,5211.66244471,177136,30130.5284,2464.08432546,0.0
1641427200000,0.081459,0.081462,0.077653,0.079072,88616.1561,1641513599999,7032.82982578,199317,45410.9093,3603.6356418,0.0
1641513600000,0.079072,0.079192,0.07538,0.076943,101902.1115,1641599999999,7822.42538832,223461,46485.7485,3567.71125263,0.0
1641600000000,0.07695,0.077093,0.07347,0.073922,68497.7347,1641686399999,5160.27045879,151094,31893.7766,2402.17455941,0.0
1641686400000,0.073923,0.075555,0.07375,0.075293,58572.3557,1641772799999,4380.68392063,116279,26737.4255,2000.64254056,0.0
1641772800000,0.075287,0.075548,0.0729,0.07371,74183.035,1641859199999,5497.99299845,145675,33089.5527,2453.66137009,0.0
1641859200000,0.073714,0.076169,0.073308,0.075829,56898.3622,1641945599999,4250.26659487,120377,28724.4547,2146.21664609,0.0
1641945600000,0.075829,0.077409,0.07545,0.076789,61044.2704,1642031999999,4667.97287793,126098,30506.1817,2333.20842476,0.0
1642032000000,0.076789,0.07695,0.076102,0.076148,51056.2309,1642118399999,3907.96909819,114383,24929.0727,1908.06372625,0.0
1642118400000,0.07615,0.077115,0.075948,0.076806,43701.8915,1642204799999,3343.32925633,107933,21328.5065,1631.58750295,0.0
1642204800000,0.076809,0.077774,0.076608,0.077209,33506.8542,1642291199999,2584.55530804,83673,16740.7264,1291.38180796,0.0
1642291200000,0.077204,0.078095,0.076785,0.077701,37033.3957,1642377599999,2864.96600518,97591,18953.1196,1466.13386885,0.0
1642377600000,0.077702,0.077804,0.075502,0.076055,52301.6825,1642463999999,3997.79478373,131169,26001.5461,1987.24119088,0.0
1642464000000,0.076053,0.076477,0.074436,0.074599,55318.6541,1642550399999,4167.84045461,122602,25816.2611,1945.51127489,0.0
1642550400000,0.074606,0.074895,0.0738,0.074034,52915.9271,1642636799999,3932.77214628,119016,26345.4097,1958.16542165,0.0
1642636800000,0.074034,0.075437,0.073662,0.073777,54209.2441,1642723199999,4051.17859618,123211,26067.7702,1948.88028666,0.0
1642723200000,0.073789,0.074068,0.068803,0.070444,140558.0361,1642809599999,10145.1530261,292371,59462.007,4302.08542987,0.0
1642809600000,0.070449,0.07168,0.067343,0.068779,141960.1896,1642895999999,9839.97593939,313911,68470.9278,4748.00598192,0.0
1642896000000,0.068779,0.070826,0.068286,0.070057,89935.6563,1642982399999,6245.09384186,173479,44152.5172,3066.56107829,0.0
1642982400000,0.070056,0.070112,0.064675,0.066549,154668.4272,1643068799999,10330.13218985,285512,73507.1076,4910.92702406,0.0
1643068800000,0.066544,0.067089,0.065609,0.066518,77601.7095,1643155199999,5148.99309519,155356,37464.7096,2486.1346142,0.0
1643155200000,0.066535,0.069943,0.06558,0.066919,115408.2677,1643241599999,7805.27797902,236176,55175.9508,3730.39024326,0.0
1643241600000,0.066918,0.068003,0.064715,0.065228,84365.6624,1643327999999,5612.90624784,180105,41557.5205,2765.1174096,0.0
1643328000000,0.065245,0.06768,0.064465,0.067484,80929.3019,1643414399999,5328.19889217,174451,41794.7452,2752.03945904,0.0
1643414400000,0.067484,0.0687,0.067034,0.068165,54390.8111,1643500799999,3690.50385989,126530,26993.2128,1831.32444287,0.0
1643500800000,0.068163,0.06922,0.06762,0.068679,44864.5387,1643587199999,3071.76144067,113649,22313.9409,1528.04231209,0.0
1643587200000,0.068674,0.070205,0.06722,0.069845,67949.1787,1643673599999,4680.54997941,154227,35377.1709,2436.75564789,0.0
1643673600000,0.069852,0.072193,0.069721,0.07203,74060.2878,1643759999999,5287.20863841,153847,36175.94,2583.58145582,0.0
1643760000000,0.072031,0.073281,0.07086,0.072611,71100.4806,1643846399999,5114.36234379,170979,36454.9583,2623.54126692,0.0
1643846400000,0.072626,0.0736,0.070839,0.07225,58868.7346,1643932799999,4229.50748633,145767,29721.2835,2136.44604309,0.0
1643932800000,0.072245,0.075083,0.071599,0.072049,95363.0541,1644019199999,7014.73034325,224702,49638.1673,3650.32555113,0.0
1644019200000,0.07203,0.073172,0.071417,0.072806,53047.7898,1644105599999,3847.12974705,130431,23701.7101,1719.07639998,0.0
1644105600000,0.072797,0.073041,0.07155,0.072097,32192.809,1644191999999,2325.18105262,88628,15702.774,1134.31223012,0.0
1644192000000,0.072092,0.072567,0.071066,0.071621,57160.3229,1644278399999,4102.62827644,145703,27452.2885,1970.65039646,0.0
1644278400000,0.071619,0.071781,0.070328,0.070769,62473.7305,1644364799999,4429.76160706,175591,31000.2963,2198.17093621,0.0
1644364800000,0.07077,0.073271,0.07054,0.073097,61966.3974,1644451199999,4468.19587812,141779,30111.5746,2169.88365586,0.0
1644451200000,0.073096,0.073406,0.070159,0.070642,73001.5819,1644537599999,5227.37648417,179510,36718.5313,2627.81608618,0.0
1644537600000,0.070638,0.071657,0.068359,0.069088,50767.9651,1644623999999,3580.82941611,143814,25238.4946,1781.14586244,0.0
1644624000000,0.069093,0.069888,0.06818,0.069138,47198.1956,1644710399999,3258.99833866,126870,23481.2185,1622.01100969,0.0
1644710400000,0.069134,0.06934,0.067732,0.068262,30709.5961,1644796799999,2107.45370502,89089,14629.1238,1004.08201954,0.0
1644796800000,0.068269,0.069425,0.067852,0.068873,40430.1619,1644883199999,2770.92710654,109111,20370.5559,1396.32806759,0.0
1644883200000,0.068876,0.0717,0.068501,0.071472,51576.4392,1644969599999,3619.60369895,125749,23039.1018,1615.24632779,0.0
1644969600000,0.071473,0.071921,0.070121,0.071157,43362.4832,1645055999999,3082.87318275,118757,20427.1576,1452.56778943,0.0
1645056000000,0.071161,0.071594,0.069904,0.071373,52729.082,1645142399999,3736.02326148,161220,26979.7757,1911.8842368,0.0
1645142400000,0.071371,0.072,0.0691,0.069521,55273.2957,1645228799999,3903.45615129,144561,28044.6376,1981.1839088,0.0
1645228800000,0.069527,0.070385,0.068016,0.068956,42240.9527,1645315199999,2917.04671858,109935,19912.4284,1376.00205011,0.0
1645315200000,0.068956,0.069549,0.067382,0.068301,51213.6928,1645401599999,3506.47382328,144194,26988.2554,1849.70780268,0.0
1645401600000,0.068294,0.070448,0.068175,0.069395,70371.2182,1645487999999,4904.82475969,204122,35756.1034,2492.22371246,0.0
1645488000000,0.069394,0.069968,0.068051,0.068962,56003.1952,1645574399999,3864.53939332,176294,27966.7638,1930.12414282,0.0
1645574400000,0.068965,0.070777,0.068685,0.069248,51242.3585,1645660799999,3581.48928683,193733,26044.8208,1820.51263854,0.0
1645660800000,0.069249,0.0703,0.066663,0.067748,115117.2324,1645747199999,7838.93773929,374978,56717.0569,3863.95549324,0.0
1645747200000,0.067756,0.07168,0.067386,0.070586,75461.1062,1645833599999,5203.05974502,268572,39915.45,2754.07713083,0.0
1645833600000,0.070587,0.072128,0.070524,0.071054,57604.0222,1645919999999,4100.8875267,231649,28675.8281,2042.32553358,0.0
1645920000000,0.071055,0.071705,0.068899,0.069422,72293.2781,1646006399999,5079.11974689,269391,35052.2572,2463.26672413,0.0
1646006400000,0.06942,0.070024,0.066564,0.067673,87557.3557,1646092799999,6000.1855394,272161,41895.5441,2874.45002365,0.0
1646092800000,0.067672,0.068239,0.065817,0.066997,81730.6382,1646179199999,5494.8931435,262086,39278.3661,2642.12650871,0.0
1646179200000,0.066998,0.068413,0.066356,0.067142,74963.3593,1646265599999,5054.94261586,230242,39188.1065,2642.24798221,0.0
1646265600000,0.067144,0.067437,0.065939,0.066756,69869.6985,1646351999999,4662.43374374,158198,34103.9225,2275.86397009,0.0
1646352000000,0.066755,0.067128,0.06513,0.066982,86923.957,1646438399999,5729.16370492,190999,41502.0262,2736.27224271,0.0
1646438400000,0.066983,0.068027,0.066902,0.067656,57514.0108,1646524799999,3882.19836375,118208,31671.2418,2137.72739519,0.0
1646524800000,0.067655,0.068127,0.066382,0.066396,58409.6011,1646611199999,3943.23772353,130859,28809.8669,1945.51103477,0.0
1646611200000,0.066396,0.06752,0.065283,0.065575,85941.6791,1646697599999,5704.48147383,183000,42000.7993,2788.88157859,0.0
1646697600000,0.065575,0.066763,0.065472,0.06651,75257.4841,1646783999999,4985.87586502,172085,38045.4515,2520.30655249,0.0
1646784000000,0.06651,0.066944,0.064101,0.065017,92250.11,1646870399999,6026.96760124,192488,43984.8096,2873.95335191,0.0
1646870400000,0.065016,0.066579,0.064676,0.066123,74734.865,1646956799999,4926.55700922,171213,40458.8364,2666.81251944,0.0
1646956800000,0.066123,0.0669,0.06575,0.066016,74581.634,1647043199999,4944.8037962,170725,37272.6396,2471.31231906,0.0
1647043200000,0.066016,0.066576,0.065844,0.066197,36026.1645,1647129599999,2382.35428314,84531,18740.9678,1239.34773163,0.0
1647129600000,0.066197,0.066751,0.065721,0.066587,46675.5777,1647215999999,3090.30943024,106092,23821.7852,1577.35732095,0.0
1647216000000,0.066588,0.067216,0.064842,0.065276,77540.2807,1647302399999,5128.0916813,165592,37905.3809,2507.95711924,0.0
1647302400000,0.065276,0.067036,0.06521,0.06664,73886.5581,1647388799999,4874.86581836,164876,38770.7174,2558.01515058,0.0
1647388800000,0.06664,0.067565,0.065472,0.067468,99591.9799,1647475199999,6641.20263575,243990,49766.9176,3319.07724644,0.0
1647475200000,0.067468,0.069338,0.066934,0.068726,74980.0071,1647561599999,5114.69877614,161385,39587.3773,2700.98146054,0.0
1647561600000,0.068726,0.070961,0.068156,0.070377,95916.6493,1647647999999,6683.08862457,200264,49325.6912,3437.18708748,0.0
1647648000000,0.070377,0.071042,0.069374,0.069916,54863.4634,1647734399999,3866.64597451,137116,27342.5052,1927.10026508,0.0
1647734400000,0.069915,0.070106,0.068821,0.069355,47162.7172,1647820799999,3275.92260436,129832,23028.7077,1599.90710669,0.0
1647820800000,0.069352,0.071804,0.06915,0.070491,67174.0312,1647907199999,4742.77992101,172728,34778.7465,2456.55060678,0.0
1647907200000,0.07049,0.07145,0.069956,0.070094,82632.6064,1647993599999,5831.90230813,195631,40283.1434,2843.75323638,0.0
1647993600000,0.070094,0.071225,0.06968,0.070801,71885.2414,1648079999999,5060.24411853,171046,35868.5464,2525.04896804,0.0
1648080000000,0.0708,0.071456,0.070313,0.07072,82212.0137,1648166399999,5815.76680889,185945,41968.6346,2968.98082921,0.0
1648166400000,0.07072,0.071425,0.069757,0.070012,92361.1966,1648252799999,6533.33779228,175302,43410.6509,3070.49650731,0.0
1648252800000,0.070011,0.070771,0.069803,0.070655,35900.8712,1648339199999,2524.78741522,87573,17897.5687,1258.72989987,0.0
1648339200000,0.070652,0.070956,0.069738,0.070378,59364.786,1648425599999,4183.93902932,136948,28228.957,1989.53645181,0.0
1648425600000,0.070377,0.071401,0.069738,0.070731,74299.3235,1648511999999,5258.28419156,176737,33497.4346,2371.12618101,0.0
1648512000000,0.07073,0.072545,0.070692,0.071693,67850.025,1648598399999,4869.37478289,187365,34213.5625,2455.45698353,0.0
1648598400000,0.071693,0.07228,0.071197,0.071934,53850.7294,1648684799999,3865.03067683,149578,27447.8666,1970.12134113,0.0
1648684800000,0.071934,0.072569,0.07149,0.072103,94954.0828,1648771199999,6843.01198688,179773,49708.7578,3581.86882728,0.0
1648771200000,0.072103,0.074894,0.072036,0.07466,104808.6573,1648857599999,7689.4099078,212963,55418.2156,4065.75204901,0.0
1648857600000,0.074658,0.075851,0.074336,0.075165,82187.6293,1648943999999,6158.04068825,144499,41703.8138,3125.27807827,0.0
1648944000000,0.075176,0.075961,0.074867,0.075886,61026.1512,1649030399999,4598.18437056,108362,30532.0876,2300.59570964,0.0
1649030400000,0.075889,0.076196,0.074941,0.075549,83324.9239,1649116799999,6301.41875452,152006,42516.1052,3215.30603623,0.0
1649116800000,0.075549,0.075687,0.07472,0.074878,67847.6505,1649203199999,5105.76135484,127331,33286.2303,2504.84613544,0.0
1649203200000,0.074879,0.07491,0.073103,0.073398,118161.7424,1649289599999,8710.2546221,203620,56756.2263,4183.41491126,0.0
1649289600000,0.073398,0.074551,0.073267,0.07429,81629.7379,1649375999999,6033.45756699,146374,41448.5283,3063.54776858,0.0
1649376000000,0.074289,0.076,0.074207,0.075549,96005.4017,1649462399999,7223.1663674,167165,49446.5634,3721.24733275,0.0
1649462400000,0.075546,0.07658,0.07539,0.076215,42111.4841,1649548799999,3194.15233268,92704,21461.0414,1627.88803213,0.0
1649548800000,0.076215,0.076822,0.075879,0.075973,44660.0628,1649635199999,3406.49727122,103167,22805.5866,1739.52641492,0.0
1649635200000,0.075973,0.076081,0.073103,0.075379,122776.65,1649721599999,9173.66743737,222274,62700.223,4686.41891845,0.0
1649721600000,0.075379,0.076,0.074971,0.075545,91115.3037,1649807999999,6876.85021449,152289,45772.3935,3454.47204854,0.0
1649808000000,0.075546,0.07635,0.074917,0.075789,82612.9303,1649894399999,6253.8716804,137361,41342.486,3129.66473779,0.0
1649894400000,0.075789,0.07594,0.07487,0.075657,70006.6192,1649980799999,5277.18715105,101869,35404.8675,2668.97107362,0.0
1649980800000,0.075658,0.075775,0.074769,0.074984,52006.0891,1650067199999,3912.9282974,76665,25190.7843,1895.42680163,0.0
1650067200000,0.074984,0.07589,0.074904,0.075762,37649.6991,1650153599999,2834.12008863,59436,19572.4027,1473.54761582,0.0
1650153600000,0.075766,0.076329,0.07523,0.0753,54773.0635,1650239999999,4146.46663914,93141,28340.7065,2146.17965226,0.0
1650240000000,0.075301,0.075378,0.07357,0.074891,93460.5893,1650326399999,6963.35896955,158123,46241.5764,3445.43778257,0.0
1650326400000,0.074891,0.075316,0.074491,0.074759,67687.0812,1650412799999,5067.54771195,106954,33707.1148,2523.53588829,0.0
1650412800000,0.07476,0.075065,0.074136,0.074386,70877.0364,1650499199999,5287.53367482,127312,34312.3021,2560.08754253,0.0
1650499200000,0.074385,0.074441,0.07331,0.073706,91867.8927,1650585599999,6792.24811997,142273,46514.0402,3439.27699022,0.0
1650585600000,0.073707,0.075194,0.073662,0.0746,74168.892,1650671999999,5521.63024669,136935,39379.678,2931.56011044,0.0
1650672000000,0.074601,0.074921,0.074109,0.074356,37047.495,1650758399999,2762.11939057,80583,18316.5613,1365.73209009,0.0
1650758400000,0.074355,0.074823,0.073942,0.074044,40312.6259,1650844799999,2994.16141697,86982,19384.5289,1439.91927935,0.0
1650844800000,0.074044,0.075032,0.072845,0.074369,105806.2479,1650931199999,7799.49110749,188425,54842.7508,4043.85457549,0.0
